college_name,state,city,college_type,quota,category,opening_rank,closing_rank,annual_fee,year,mbbs_seats,nmc_ranking,course_type,bond_years,bond_penalty
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,SQ,OBC,1597,4258,65000,2022,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,SQ,SC,4410,12168,65000,2022,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,SQ,ST,12320,27378,65000,2022,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,SQ,EWS,1673,4867,65000,2022,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,AIQ,GEN,11,1108,65000,2021,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,AIQ,OBC,1164,3104,65000,2021,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,AIQ,SC,3215,8870,65000,2021,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,AIQ,ST,8981,19958,65000,2021,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,AIQ,EWS,1219,3548,65000,2021,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,SQ,GEN,15,1552,65000,2021,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,SQ,OBC,1629,4346,65000,2021,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,SQ,SC,4501,12418,65000,2021,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,SQ,ST,12573,27941,65000,2021,250,0,MBBS,1,500000
Sawai Man Singh Medical College,Rajasthan,Jaipur,GOVT,SQ,EWS,1707,4967,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,GEN,33,3360,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,OBC,3528,9408,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,SC,9744,26880,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,ST,27216,60480,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,EWS,3696,10752,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,GEN-PH,3360,50400,65000,2024,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,OBC-PH,16800,84000,65000,2024,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,SC-PH,33600,134400,65000,2024,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,ST-PH,50400,168000,65000,2024,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,GEN,47,4704,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,OBC,4939,13171,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,SC,13641,37632,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,ST,38102,84672,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,EWS,5174,15052,65000,2024,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,GEN-PH,4704,70560,65000,2024,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,OBC-PH,23520,117600,65000,2024,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,SC-PH,47040,188160,65000,2024,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,ST-PH,70560,235200,65000,2024,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,GEN,33,3344,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,OBC,3511,9363,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,SC,9697,26752,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,ST,27086,60192,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,EWS,3678,10700,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,GEN-PH,3344,50160,65000,2023,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,OBC-PH,16720,83600,65000,2023,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,SC-PH,33440,133760,65000,2023,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,ST-PH,50160,167200,65000,2023,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,GEN,46,4681,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,OBC,4915,13108,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,SC,13576,37452,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,ST,37920,84268,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,EWS,5149,14981,65000,2023,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,GEN-PH,4681,70224,65000,2023,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,OBC-PH,23408,117040,65000,2023,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,SC-PH,46816,187264,65000,2023,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,ST-PH,70224,234080,65000,2023,250,0
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,GEN,33,3311,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,OBC,3476,9271,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,SC,9602,26488,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,ST,26819,59599,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,EWS,3642,10595,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,GEN,46,4636,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,OBC,4868,12983,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,SC,13446,37094,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,ST,37558,83462,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,EWS,5100,14837,65000,2022,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,GEN,33,3379,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,OBC,3548,9461,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,SC,9799,27033,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,ST,27371,60825,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,AIQ,EWS,3717,10813,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,GEN,47,4730,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,OBC,4967,13246,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,SC,13719,37847,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,ST,38320,85155,65000,2021,250,0,MBBS,1,500000
Sardar Patel Medical College,Rajasthan,Bikaner,GOVT,SQ,EWS,5203,15138,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,GEN,29,2940,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,OBC,3087,8232,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,SC,8526,23520,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,ST,23814,52920,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,EWS,3234,9408,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,GEN-PH,2940,44100,65000,2024,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,OBC-PH,14700,73500,65000,2024,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,SC-PH,29400,117600,65000,2024,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,ST-PH,44100,147000,65000,2024,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,GEN,41,4116,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,OBC,4321,11524,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,SC,11936,32928,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,ST,33339,74088,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,EWS,4527,13171,65000,2024,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,GEN-PH,4116,61740,65000,2024,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,OBC-PH,20580,102900,65000,2024,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,SC-PH,41160,164640,65000,2024,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,ST-PH,61740,205800,65000,2024,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,GEN,29,2926,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,OBC,3072,8192,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,SC,8485,23408,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,ST,23700,52668,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,EWS,3218,9363,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,GEN-PH,2926,43890,65000,2023,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,OBC-PH,14630,73150,65000,2023,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,SC-PH,29260,117040,65000,2023,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,ST-PH,43890,146300,65000,2023,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,GEN,40,4096,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,OBC,4301,11469,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,SC,11879,32771,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,ST,33180,73735,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,EWS,4506,13108,65000,2023,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,GEN-PH,4096,61446,65000,2023,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,OBC-PH,20482,102410,65000,2023,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,SC-PH,40964,163856,65000,2023,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,ST-PH,61446,204820,65000,2023,250,0
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,GEN,28,2897,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,OBC,3041,8111,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,SC,8401,23176,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,ST,23466,52147,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,EWS,3186,9270,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,GEN,40,4056,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,OBC,4259,11357,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,SC,11763,32450,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,ST,32856,73013,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,EWS,4461,12980,65000,2022,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,GEN,29,2956,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,OBC,3104,8279,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,SC,8574,23654,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,ST,23950,53222,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,AIQ,EWS,3252,9461,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,GEN,41,4138,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,OBC,4345,11588,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,SC,12002,33109,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,ST,33522,74495,65000,2021,250,0,MBBS,1,500000
Dr. Sampurnanand Medical College,Rajasthan,Jodhpur,GOVT,SQ,EWS,4552,13243,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,GEN,36,3675,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,OBC,3858,10290,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,SC,10657,29400,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,ST,29767,66150,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,EWS,4042,11760,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,GEN-PH,3675,55125,65000,2024,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,OBC-PH,18375,91875,65000,2024,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,SC-PH,36750,147000,65000,2024,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,ST-PH,55125,183750,65000,2024,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,GEN,51,5145,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,OBC,5402,14405,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,SC,14920,41160,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,ST,41674,92610,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,EWS,5659,16464,65000,2024,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,GEN-PH,5145,77175,65000,2024,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,OBC-PH,25725,128625,65000,2024,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,SC-PH,51450,205800,65000,2024,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,ST-PH,77175,257250,65000,2024,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,GEN,36,3657,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,OBC,3840,10241,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,SC,10606,29260,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,ST,29625,65835,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,EWS,4023,11704,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,GEN-PH,3657,54862,65000,2023,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,OBC-PH,18287,91437,65000,2023,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,SC-PH,36575,146300,65000,2023,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,ST-PH,54862,182875,65000,2023,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,GEN,51,5120,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,OBC,5376,14337,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,SC,14849,40964,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,ST,41476,92169,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,EWS,5632,16385,65000,2023,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,GEN-PH,5120,76807,65000,2023,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,OBC-PH,25602,128012,65000,2023,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,SC-PH,51205,204820,65000,2023,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,ST-PH,76807,256025,65000,2023,250,0
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,GEN,36,3621,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,OBC,3802,10140,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,SC,10502,28972,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,ST,29334,65188,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,EWS,3983,11589,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,GEN,50,5071,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,OBC,5325,14200,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,SC,14707,40572,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,ST,41079,91287,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,EWS,5578,16228,65000,2022,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,GEN,36,3696,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,OBC,3880,10348,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,SC,10718,29568,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,ST,29937,66528,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,AIQ,EWS,4065,11827,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,GEN,51,5174,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,OBC,5433,14488,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,SC,15005,41395,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,ST,41912,93139,65000,2021,250,0,MBBS,1,500000
Rabindra Nath Tagore Medical College,Rajasthan,Udaipur,GOVT,SQ,EWS,5691,16558,65000,2021,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,GEN,42,4200,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,OBC,4410,11760,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,SC,12180,33600,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,ST,34020,75600,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,EWS,4620,13440,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,GEN-PH,4200,63000,65000,2024,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,OBC-PH,21000,105000,65000,2024,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,SC-PH,42000,168000,65000,2024,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,ST-PH,63000,210000,65000,2024,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,GEN,58,5880,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,OBC,6174,16464,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,SC,17052,47040,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,ST,47628,105840,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,EWS,6468,18816,65000,2024,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,GEN-PH,5880,88200,65000,2024,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,OBC-PH,29400,147000,65000,2024,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,SC-PH,58800,235200,65000,2024,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,ST-PH,88200,294000,65000,2024,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,GEN,41,4180,65000,2023,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,OBC,4389,11704,65000,2023,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,SC,12122,33440,65000,2023,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,ST,33858,75240,65000,2023,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,EWS,4598,13376,65000,2023,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,GEN-PH,4180,62700,65000,2023,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,OBC-PH,20900,104500,65000,2023,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,SC-PH,41800,167200,65000,2023,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,AIQ,ST-PH,62700,209000,65000,2023,250,0
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,GEN,58,5852,65000,2023,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,OBC,6144,16385,65000,2023,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,SC,16970,46816,65000,2023,250,0,MBBS,1,500000
Jawaharlal Nehru Medical College,Rajasthan,Ajmer,GOVT,SQ,ST,47401,105336,65000,2023,250,0,MBBS,1,500000
